numero_de_cliente	cantidad_votos	detalle_modelos
294214262	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
294251384	4	V3_1s + V3_2q + V3_3q + V3_4m
294332332	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
294367046	4	V3_1s + V3_2q + V3_4m + V3_4q
294531932	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
294574374	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
294831958	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
295102659	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
295171139	4	V3_1s + V3_2q + V3_4m + V3_4q
295408006	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
295551960	3	V3_1s + V3_2q + V3_4q
295609578	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
295641226	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
295687392	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
295815522	3	V3_1s + V3_2q + V3_4q
295887717	3	V3_1s + V3_2q + V3_4m
296181612	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
296187453	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
296334106	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
296374217	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
296685106	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
296737830	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
296775678	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
296880623	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
297124706	3	V3_1s + V3_2q + V3_4q
297153297	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
297181521	3	V3_1s + V3_2q + V3_4q
297275740	4	V3_1s + V3_2q + V3_4m + V3_4q
297296235	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
297302068	4	V3_1s + V3_2q + V3_3q + V3_4m
297315629	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
297533460	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
297618934	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
297755092	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
297790822	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
298143795	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
298196810	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
298368475	4	V3_1s + V3_2q + V3_3q + V3_4m
298374607	3	V3_3q + V3_4m + V3_4q
298486990	4	V3_1s + V3_2q + V3_3q + V3_4m
298491285	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
298513822	3	V3_1s + V3_2q + V3_4m
298605564	4	V3_1s + V3_3q + V3_4m + V3_4q
298740987	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
298852713	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
298987341	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
299022559	4	V3_1s + V3_2q + V3_3q + V3_4m
299065079	3	V3_2q + V3_4m + V3_4q
299213414	4	V3_1s + V3_2q + V3_4m + V3_4q
299234123	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
299277513	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
299339503	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
299552527	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
299661545	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
299704286	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
299832126	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
299971196	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
300274647	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
300275817	3	V3_1s + V3_4m + V3_4q
300278293	3	V3_1s + V3_2q + V3_4m
300333280	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
300337439	4	V3_1s + V3_2q + V3_3q + V3_4m
300429908	4	V3_1s + V3_3q + V3_4m + V3_4q
300449668	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
300507064	4	V3_1s + V3_2q + V3_3q + V3_4q
300509985	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
300564460	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
300651753	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
300994145	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
301016169	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
301060584	3	V3_1s + V3_2q + V3_4q
301163121	3	V3_1s + V3_3q + V3_4m
301212779	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
301347254	4	V3_1s + V3_2q + V3_4m + V3_4q
301378032	4	V3_1s + V3_2q + V3_3q + V3_4m
301528698	4	V3_1s + V3_2q + V3_3q + V3_4q
301557947	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
301725966	3	V3_1s + V3_2q + V3_4q
301888887	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
301959698	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
302060630	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
302148947	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
302216326	4	V3_1s + V3_2q + V3_4m + V3_4q
302248341	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
302327471	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
302342859	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
302376403	4	V3_1s + V3_2q + V3_3q + V3_4m
302444081	3	V3_1s + V3_3q + V3_4m
302671690	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
302672416	4	V3_1s + V3_2q + V3_3q + V3_4m
302775755	4	V3_1s + V3_2q + V3_4m + V3_4q
302787498	3	V3_2q + V3_3q + V3_4q
302974116	4	V3_1s + V3_2q + V3_3q + V3_4q
303086055	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
303231256	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
303411240	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
303421667	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
303444058	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
303600847	3	V3_1s + V3_2q + V3_4q
303829038	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
303962420	3	V3_3q + V3_4m + V3_4q
304052488	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
304072104	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
304163479	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
304308604	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
304423250	4	V3_1s + V3_2q + V3_3q + V3_4q
304459859	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
304516085	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
304549706	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
304782192	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
304877879	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
304905300	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
304946428	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
305009511	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
305129913	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
305369845	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
305487907	4	V3_1s + V3_2q + V3_4m + V3_4q
305547488	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
305575132	4	V3_1s + V3_2q + V3_3q + V3_4q
306038728	4	V3_1s + V3_2q + V3_4m + V3_4q
306174595	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
306332845	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
306351880	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
306370258	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
306473742	4	V3_2q + V3_3q + V3_4m + V3_4q
306492922	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
306697261	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
307049935	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
307181567	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
307216870	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
307248808	3	V3_1s + V3_2q + V3_4m
307305179	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
307427332	4	V3_1s + V3_2q + V3_3q + V3_4m
307504488	3	V3_1s + V3_2q + V3_4q
307625547	3	V3_1s + V3_3q + V3_4m
307726991	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
307820774	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
307828648	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
307837913	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
308164191	3	V3_1s + V3_2q + V3_3q
308198538	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
308237701	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
308291083	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
308425268	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
308539547	4	V3_1s + V3_2q + V3_3q + V3_4m
308625747	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
308626840	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
308749795	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
308756063	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
308924894	3	V3_1s + V3_4m + V3_4q
308977831	4	V3_1s + V3_2q + V3_3q + V3_4m
309152059	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
309255757	4	V3_1s + V3_2q + V3_3q + V3_4q
309272170	4	V3_1s + V3_2q + V3_3q + V3_4m
309397388	4	V3_2q + V3_3q + V3_4m + V3_4q
309398405	4	V3_1s + V3_2q + V3_4m + V3_4q
309485920	4	V3_1s + V3_2q + V3_4m + V3_4q
309528072	4	V3_1s + V3_2q + V3_3q + V3_4m
309776168	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
309836843	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
310074077	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
310194112	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
310195495	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
310209790	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
310222771	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
310450380	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
310560500	4	V3_1s + V3_2q + V3_3q + V3_4m
310770962	3	V3_1s + V3_2q + V3_4m
310893482	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
310927325	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
311174396	3	V3_1s + V3_2q + V3_4m
311398428	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
311752852	3	V3_3q + V3_4m + V3_4q
311902212	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
311989360	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
312049668	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
312082050	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
312188233	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
312235484	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
312533760	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
312660071	4	V3_1s + V3_2q + V3_3q + V3_4m
312703384	3	V3_1s + V3_2q + V3_4q
312910644	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
313092164	4	V3_1s + V3_2q + V3_3q + V3_4q
313123010	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
313212489	3	V3_3q + V3_4m + V3_4q
313423762	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
313505803	3	V3_2q + V3_3q + V3_4m
313652969	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
313679732	3	V3_2q + V3_3q + V3_4q
313710877	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
313927538	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
313957299	3	V3_2q + V3_3q + V3_4m
313967504	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
314236318	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
314241493	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
314437377	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
314570537	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
314591614	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
314663518	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
314704654	3	V3_1s + V3_2q + V3_3q
314844962	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
315375723	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
315523188	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
315543384	4	V3_1s + V3_2q + V3_3q + V3_4q
315637466	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
315773180	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
315823205	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
315941276	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
316121481	4	V3_1s + V3_3q + V3_4m + V3_4q
316126588	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
316427477	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
316552038	3	V3_2q + V3_3q + V3_4q
316587187	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
316689946	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
316705480	3	V3_3q + V3_4m + V3_4q
316802107	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
316983115	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
317142748	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
317226830	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
317283790	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
317346873	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
317355772	4	V3_1s + V3_2q + V3_3q + V3_4m
317373859	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
317394423	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
317400178	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
317615755	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
317664398	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
317826439	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
317955082	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
317977037	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
317984399	4	V3_2q + V3_3q + V3_4m + V3_4q
318023126	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
318134049	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
318258968	3	V3_1s + V3_2q + V3_3q
318298644	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
318339267	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
318750865	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
318751233	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
318771942	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
318803445	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
318915537	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
319167203	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
319243557	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
319248151	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
319482763	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
319504053	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
319506828	4	V3_1s + V3_2q + V3_3q + V3_4m
319595582	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
319647358	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
319668067	4	V3_1s + V3_2q + V3_3q + V3_4m
319793798	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
319826317	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
319866505	4	V3_1s + V3_2q + V3_3q + V3_4m
319871168	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
320161493	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
320222091	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
320348257	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
320618744	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
320670162	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
320684090	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
321055065	3	V3_2q + V3_4m + V3_4q
321200992	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
321587509	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
321608875	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
322047024	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
322268134	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
322364616	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
322404659	4	V3_1s + V3_3q + V3_4m + V3_4q
322412242	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
322415231	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
322579245	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
322660851	4	V3_1s + V3_2q + V3_4m + V3_4q
322700518	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
322722038	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
323045464	4	V3_1s + V3_2q + V3_3q + V3_4m
323122185	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
323374004	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
323490179	4	V3_2q + V3_3q + V3_4m + V3_4q
323512416	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
323579368	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
323625892	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
323678839	3	V3_1s + V3_2q + V3_4q
323685764	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
323696635	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
323731708	3	V3_3q + V3_4m + V3_4q
323753006	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
323771307	4	V3_1s + V3_2q + V3_4m + V3_4q
323823160	3	V3_1s + V3_2q + V3_4m
323902870	3	V3_1s + V3_2q + V3_4m
323906807	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
323967917	4	V3_1s + V3_2q + V3_3q + V3_4m
324040923	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
324084826	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
324216748	3	V3_1s + V3_2q + V3_4q
324287995	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
324364861	4	V3_1s + V3_2q + V3_4m + V3_4q
324400668	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
324516117	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
324609610	3	V3_2q + V3_3q + V3_4m
324655844	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
324678884	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
324768218	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
324791780	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
324806143	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
324859013	4	V3_1s + V3_2q + V3_3q + V3_4m
325040602	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
325047536	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
325061097	3	V3_3q + V3_4m + V3_4q
325191200	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
325194121	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
325211840	4	V3_1s + V3_3q + V3_4m + V3_4q
325429595	3	V3_2q + V3_3q + V3_4q
325429672	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
325435214	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
325470441	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
325482029	4	V3_1s + V3_2q + V3_3q + V3_4m
325704899	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
325750476	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
326028256	3	V3_1s + V3_3q + V3_4m
326077846	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
326089734	3	V3_1s + V3_3q + V3_4m
326191322	3	V3_1s + V3_3q + V3_4m
326216113	4	V3_1s + V3_2q + V3_3q + V3_4m
326227787	4	V3_1s + V3_2q + V3_3q + V3_4m
326332143	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
326430597	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
326557267	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
326631221	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
326777942	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
327091026	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
327312214	3	V3_1s + V3_3q + V3_4m
327376458	3	V3_3q + V3_4m + V3_4q
327406578	3	V3_1s + V3_2q + V3_3q
327479285	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
327482274	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
327512684	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
327675383	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
327920644	4	V3_1s + V3_2q + V3_4m + V3_4q
327926545	3	V3_3q + V3_4m + V3_4q
328116016	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
328183250	4	V3_1s + V3_2q + V3_4m + V3_4q
328506607	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
328616803	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
328656402	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
328663328	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
328686889	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
328708401	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
328882184	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
329335866	3	V3_3q + V3_4m + V3_4q
329342279	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
329509650	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
329594466	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
329613348	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
329713331	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
329725585	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
329736747	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
330162931	3	V3_1s + V3_3q + V3_4m
330205228	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
330401258	4	V3_1s + V3_2q + V3_4m + V3_4q
330474255	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
330765742	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
330807894	3	V3_2q + V3_4m + V3_4q
330876955	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
330896648	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
330937194	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
331369868	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
331412465	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
331516094	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
331531261	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
331546504	4	V3_1s + V3_2q + V3_3q + V3_4q
331558827	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
331585591	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
331617461	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
331786138	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
331845574	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
331848785	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
331866796	3	V3_1s + V3_3q + V3_4m
331939870	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
332123790	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
332162732	3	V3_1s + V3_2q + V3_4m
332353151	3	V3_1s + V3_2q + V3_4q
332418053	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
332661042	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
332767157	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
333412342	4	V3_1s + V3_2q + V3_3q + V3_4q
333440925	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
333591668	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
333601583	4	V3_1s + V3_2q + V3_3q + V3_4m
333609533	3	V3_1s + V3_2q + V3_4m
333707698	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
333827809	3	V3_1s + V3_2q + V3_4m
333952002	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
334156273	3	V3_1s + V3_2q + V3_4m
334157801	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
334170705	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
334351056	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
334422311	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
334558170	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
334730348	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
334819904	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
334821732	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
334832082	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
334897061	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
335044303	3	V3_1s + V3_2q + V3_4q
335047437	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
335055455	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
335126566	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
335289188	4	V3_1s + V3_2q + V3_3q + V3_4q
335442775	3	V3_3q + V3_4m + V3_4q
335614518	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
335708088	3	V3_1s + V3_2q + V3_4m
335771606	4	V3_1s + V3_2q + V3_4m + V3_4q
335888361	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
336016782	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
336113998	3	V3_2q + V3_3q + V3_4m
336316586	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
336522385	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
336642574	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
337038202	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
